,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
5709,Ground Fl Apt w/ bk yard Short/ Long term welcomed,Crown Heights,40.67503,-73.9183,Entire home/apt,120,30,13,307,0
5710,Sunny Modern Gem Overlooking UWS,Upper West Side,40.79204,-73.97137,Entire home/apt,300,5,0,0,0
5711,Beautifully Modern + Immaculate Chelsea Home!,Chelsea,40.74192,-74.00106,Entire home/apt,400,7,6,333,0
5712,The Wielingen,Longwood,40.82576,-73.90124,Private room,95,30,182,0,1
5713,Garden Apt in Historic Brownstone!,Cobble Hill,40.68752,-73.99146,Entire home/apt,155,3,28,0,0
5714,East Village Private Room & Terrace,East Village,40.72752,-73.98453,Private room,95,30,1,0,1
5715,Cosy apartment in Carroll Gardens,Carroll Gardens,40.68132,-73.99685,Entire home/apt,119,30,2,0,0
5716,"2 bed, 2 bath in Battery Park City",Battery Park City,40.70637,-74.01869,Entire home/apt,200,30,0,0,0
5717,Designer 6 BR home by Prospect Park,Crown Heights,40.66508,-73.95409,Entire home/apt,285,30,137,0,0
5718,Prolonged Traveler's Dream(a month first & more),Hunts Point,40.81398,-73.88751,Private room,50,30,24,325,1
5719,Privacy in Unique  Shipping Container Home,Williamsburg,40.70882,-73.9558,Private room,108,3,270,343,1
5720,Upper West Side 64th and Amsterdam,Upper West Side,40.77343,-73.98767,Private room,56,30,4,0,1
5721,Shared Apartment to share,East Flatbush,40.64743,-73.94962,Private room,143,30,2,365,1
5722,Quiet Sanctuary right by the Subway,Clinton Hill,40.68502,-73.96788,Private room,67,2,12,0,1
5723,HUGE NYC 1BR - Heart of Murray Hill,Murray Hill,40.74746,-73.98108,Entire home/apt,190,2,0,0,0
5724,Private Bedroom in Midtown West,Hell's Kitchen,40.75811,-73.9916,Private room,70,30,5,0,1
5725,Booklyn Navy Yard/Ft Greene/Brooklyn Bridge,Fort Greene,40.69691,-73.97592,Entire home/apt,156,3,114,0,0
5726,Spacious  Harlem 1-Br. Terrace Apt with Doorman,Harlem,40.81078,-73.9402,Entire home/apt,107,30,0,0,0
5727,Beautiful 1 BR w/ Private Backyard,Carroll Gardens,40.68603,-73.99373,Entire home/apt,125,1,0,0,0
5728,Room in a lovely UWS Apartement,Upper West Side,40.78486,-73.97761,Private room,130,30,9,0,1
5729,Beautiful & Creative Brownstone w/ Backyard,Bedford-Stuyvesant,40.69342,-73.94036,Entire home/apt,207,2,3,322,0
5730,Room in Williamsburg Duplex,Williamsburg,40.70939,-73.96758,Private room,85,30,0,0,1
5731,"2 BR Brownstone Retreat, 2nd Fl.",Bedford-Stuyvesant,40.68623,-73.94041,Entire home/apt,149,3,152,61,0
5732,Airy Basement Apartment,Washington Heights,40.85275,-73.93047,Private room,50,30,29,0,1
5733,One bedroom at Dream Location,Murray Hill,40.74548,-73.97651,Entire home/apt,190,30,0,0,0
5734,HUGE 2 bdrm 30 m ride from Midtown,Washington Heights,40.85081,-73.94194,Entire home/apt,117,30,1,0,0
5735,Master bedroom in a 3BR apt in UES,Upper East Side,40.76102,-73.96124,Private room,95,30,1,0,1
5736,Private Brooklyn room by the L line,Bushwick,40.70058,-73.91975,Private room,65,30,0,0,1
5737,Spacious Private Room near train station :-)!,Harlem,40.81484,-73.95065,Private room,69,30,1,0,1
5738,"Sunny, top-floor apt (East Village)",East Village,40.72597,-73.98938,Entire home/apt,175,30,9,0,0
5739,master bedroom in a 4 bed 2 bath,Harlem,40.82364,-73.95122,Private room,59,30,0,0,1
5740,Midtown East Bedroom Available,Midtown,40.75669,-73.96411,Private room,90,30,3,0,1
5741,Large and Sunny room in Downtown NY,Chinatown,40.71382,-73.99769,Private room,75,30,2,0,1
5742,FEMALE ONLY 'Heaven'PrivateBed/SharedSpace w/Wifi,Washington Heights,40.84896,-73.94109,Shared room,43,30,15,363,2
5743,ÑÐ²ÐµÑ‚Ð»Ð°Ñ ÐºÐ¾Ð¼Ð½Ð°Ñ‚Ð° Ñ Ð±Ð°Ð»ÐºÐ¾Ð½Ð¾Ð¼,Sheepshead Bay,40.58837,-73.95569,Private room,53,4,76,353,1
5744,"Brooklyn, Clinton Hill, Private rm",Clinton Hill,40.68405,-73.96681,Private room,60,30,2,0,1
5745,"Ideal Apt for US Tennis Open, 2BR",Elmhurst,40.7372,-73.87909,Entire home/apt,150,30,2,0,0
5746,Authentic Apartment in the heart of Brooklyn,East New York,40.66063,-73.89887,Entire home/apt,45,30,142,0,0
5747,1 Bedroom Apart in Spanish Harlem,East Harlem,40.79344,-73.94517,Entire home/apt,90,30,4,0,0
5748,Idyllic Studio in Williamsburg,Williamsburg,40.71331,-73.96347,Entire home/apt,225,30,0,0,0
5749,Apartment is in Washington heights,Washington Heights,40.84595,-73.93991,Private room,121,30,0,0,1
5750,1BR in a 3BR Apt by Columbia,Upper West Side,40.80113,-73.96566,Private room,50,30,0,0,1
5751,Come Be A Part of NYC,Long Island City,40.74404,-73.95629,Private room,70,30,4,0,1
5752,Huge Bed-Stuy Townhouse,Bedford-Stuyvesant,40.68255,-73.94784,Private room,47,30,0,0,1
5753,Beautiful 1 Bedroom Apartment,Bedford-Stuyvesant,40.68927,-73.95277,Entire home/apt,150,30,0,0,0
5754,Charming 2 Bedroom Apt in Midtown,Hell's Kitchen,40.76237,-73.98801,Entire home/apt,300,30,4,0,0
5755,clinton Hill - bedsty,Bedford-Stuyvesant,40.6863,-73.95653,Private room,32,30,0,0,1
5756,Flex 2br: Cleaning CDC guidelines implemented,Greenpoint,40.72552,-73.94028,Entire home/apt,139,30,2,279,0
5757,Spacious Pre-War in Crown Heights,Crown Heights,40.67736,-73.94311,Private room,59,30,2,0,1
5758,Haha,Murray Hill,40.7459,-73.97607,Private room,170,30,0,0,1
5759,Perfect UWS Apartment,Upper West Side,40.79433,-73.97333,Entire home/apt,175,30,5,0,0
5760,Amazing room in Williamsburg House,Williamsburg,40.71346,-73.94378,Private room,74,2,5,0,1
5761,sunny and spacious respite,Crown Heights,40.66879,-73.95136,Entire home/apt,225,30,4,0,0
5762,Perfect 2BR for a family!,Boerum Hill,40.68639,-73.98981,Entire home/apt,180,30,17,0,0
5763,Spacious two bedroom in NYC,Theater District,40.76262,-73.98555,Entire home/apt,300,30,14,24,0
5764,Home away from home,Bedford-Stuyvesant,40.69141,-73.9281,Entire home/apt,100,30,29,365,0
5765,Prolonged Traveler's Dream (a month first & more),Hunts Point,40.81288,-73.88736,Private room,40,30,23,355,1
5766,Charming Apt in East Village,East Village,40.7297,-73.98835,Entire home/apt,171,5,112,25,0
5767,Sunny Air Conditioned Bedroom,Harlem,40.8127,-73.95004,Private room,60,30,1,0,1
5768,Prospect Park Room,Flatbush,40.65496,-73.95726,Private room,49,30,1,0,1
5769,"Charming Park Slope 1BR! Near F, G, R",Park Slope,40.67127,-73.98466,Entire home/apt,145,30,17,0,0
5770,"Cozy, parkside room in Inwood",Inwood,40.8624,-73.93059,Private room,48,30,5,0,1
5771,"Garden Apt, Brooklyn - 2 nights min",Carroll Gardens,40.68069,-73.99482,Entire home/apt,200,30,0,0,0
5772,Harlem's Finest Garden/Parlor Duplex Apartment,Harlem,40.80692,-73.94347,Entire home/apt,125,3,95,57,0
5773,Cozy Private Room in Williamsburg,Williamsburg,40.71215,-73.96441,Private room,69,30,0,0,1
5774,Private Room in East Williamsburg,Williamsburg,40.71052,-73.94001,Private room,45,30,3,0,1
5775,Neat room with private bath $60,Elmhurst,40.73477,-73.87805,Private room,60,30,1,0,1
5776,Large 1BR apt only 20 minutes to Manhattan.,Borough Park,40.64477,-73.9983,Entire home/apt,111,30,40,306,0
5777,"1BR w/roof: Williamsburg, Brooklyn",Williamsburg,40.71541,-73.95528,Entire home/apt,100,3,25,0,0
5778,Casa Nolita: Clean & Charming Loft 1 Bed Apt SoHo,SoHo,40.72346,-73.99732,Entire home/apt,140,30,44,349,0
5779,Charming garden apt in a brownstone,Bedford-Stuyvesant,40.6842,-73.91825,Entire home/apt,99,30,1,0,0
5780,2 Bed apart in the heart of Chelsea,Chelsea,40.74379,-73.99707,Entire home/apt,175,30,2,0,0
5781,Modern Chelsea Studio,Chelsea,40.74336,-74.00278,Entire home/apt,200,30,45,0,0
5782,"COZY STUDIO in Sunnyside/Queens, NY",Sunnyside,40.74407,-73.91628,Entire home/apt,126,30,29,0,0
5783,Billionaire's Row w/ Free Daily Breakfast and Wine,Midtown,40.76432,-73.97793,Entire home/apt,320,4,19,348,0
5784,One room in a 4 Bedroom apt.,Bedford-Stuyvesant,40.68647,-73.92494,Private room,45,30,2,0,1
5785,"Studio Apartment, Brooklyn",Bedford-Stuyvesant,40.68141,-73.9508,Entire home/apt,99,30,1,0,0
5786,Large comfy room in Victorian home,Bedford-Stuyvesant,40.6861,-73.95451,Private room,85,5,44,95,1
5787,The Dream Room near Barclays Center,Prospect-Lefferts Gardens,40.66189,-73.93997,Private room,65,7,84,56,1
5788,Spacious Modern Williamsburg Apt,Williamsburg,40.71316,-73.94499,Entire home/apt,185,30,8,0,0
5789,Brand new Manhattan Apartment sleeps 7!,Upper West Side,40.80372,-73.96908,Entire home/apt,241,30,17,223,0
5790,Beautiful Room in Bushwick With AC!,Bedford-Stuyvesant,40.68064,-73.91091,Private room,45,2,25,279,1
5791,"Large, Spacious, Bright Apartment",Boerum Hill,40.68321,-73.9804,Entire home/apt,150,30,1,0,0
5792,#1 Family House 7min to Manhattan Up To 7 Guest,Astoria,40.75653,-73.92515,Private room,192,30,217,352,1
5793,Bright apartment in Lower Manhattan,Financial District,40.7052,-74.01536,Entire home/apt,160,30,7,0,0
5794,Sunny studio in Williamsburg,Williamsburg,40.71602,-73.95394,Entire home/apt,150,30,9,0,0
5795,Newly Renovated Private Room,Bedford-Stuyvesant,40.69386,-73.9457,Private room,38,1,62,287,1
5796,Great cozy room  5 minutes to city,Long Island City,40.75471,-73.93554,Private room,90,30,19,0,1
5797,Basement Room with Private Bathroom,Bushwick,40.7003,-73.91634,Private room,40,30,2,0,1
5798,Spacious Studio UES,East Harlem,40.78479,-73.94615,Entire home/apt,105,30,53,0,0
5799,"Home For Medical Professionals - ""Belladonna""",Bushwick,40.70513,-73.91937,Private room,56,6,1,191,1
5800,"Home For Medical Professionals - ""Laudanum""",Bushwick,40.70683,-73.9193,Private room,52,6,1,324,1
5801,"Home For Medical Professionals - ""Ether""",Bushwick,40.705,-73.91731,Private room,52,6,0,163,1
5802,Charming exposed brick apartment,Lower East Side,40.71871,-73.98419,Entire home/apt,88,5,39,0,0
5803,å“¥ä¼¦æ¯”äºšå¤§å­¦é™„è¿‘å…¬å¯“å†…å®¢åŽ…ä¸€é—´ï¼Œ30ç¾Žå…ƒä¸€å¤©,Morningside Heights,40.81483,-73.9609,Private room,30,30,0,0,1
5804,"Clean,Huge Furnished Room in Safe Neighborhood",Gravesend,40.60743,-73.98124,Private room,69,30,3,0,1
5805,Spacious apt right off the highline,Chelsea,40.75098,-74.00291,Entire home/apt,329,30,0,0,0
5806,Private bedroom in Lower East Side,East Village,40.72306,-73.98567,Private room,75,30,1,0,1
5807,Large & very comfortable 2br/2bath by Ditmas Park,Flatbush,40.6342,-73.95645,Entire home/apt,93,30,3,0,0
5808,Fabulous 2 bedroom apartment in Harlem,Harlem,40.80856,-73.94268,Entire home/apt,125,30,17,263,0
5809,Great space with artist's studio and garden,Williamsburg,40.70688,-73.93165,Entire home/apt,100,30,14,330,0
5810,Big 1.5 bedroom on a great block-Private apt,Bedford-Stuyvesant,40.68129,-73.93004,Entire home/apt,160,5,199,102,0
5811,Cute room right by Prospect Park,Prospect-Lefferts Gardens,40.65757,-73.95015,Private room,35,30,0,0,1
5812,Spacious apt in the heart of EV,East Village,40.72835,-73.98628,Entire home/apt,150,30,12,0,0
5813,"Sanitized cozy 1 bedroom, top of Central Park!",Harlem,40.79966,-73.95511,Entire home/apt,144,2,96,63,0
5814,Large 2 Bdrm in prime UWS location,Upper West Side,40.77803,-73.98609,Entire home/apt,374,30,16,0,0
5815,Spacious Private Bedroom 9â€™ x15â€™,Washington Heights,40.83321,-73.9426,Private room,48,30,9,0,1
5816,Williamsburg Studio Apartment,Williamsburg,40.71168,-73.94746,Entire home/apt,94,3,36,162,0
5817,Beautiful Zen 3BR Apartment,East New York,40.67391,-73.89394,Entire home/apt,225,14,92,264,0
5818,Ideal Downtown Brooklyn 1 Bedroom,Boerum Hill,40.68641,-73.98526,Entire home/apt,75,30,2,0,0
5819,Room w Private Bath in Brooklyn,Williamsburg,40.70319,-73.94177,Private room,75,30,1,0,1
5820,Pacific Lodge l,Crown Heights,40.67701,-73.95294,Private room,65,28,32,352,1
5821,1 bedroom garden apartment,Ridgewood,40.70877,-73.90169,Entire home/apt,65,30,2,0,0
5822,Charming Park Slope 2 bed w/Garden,Park Slope,40.67358,-73.9805,Entire home/apt,135,31,16,315,0
5823,Dreamlike Soho loft and rooftop,SoHo,40.72222,-74.00112,Entire home/apt,957,30,46,365,0
5824,Private room in cozy UWS apartment,Morningside Heights,40.80514,-73.96503,Private room,85,30,0,0,1
5825,1BR GARDEN APT 25 MIN TO MANHATTAN,East Flatbush,40.64561,-73.94633,Entire home/apt,90,30,45,302,0
5826,Quaint Sunny apartment in Bed-stuy,Bedford-Stuyvesant,40.68921,-73.92664,Private room,70,30,5,0,1
5827,Beautiful Sunny Room Near A/D & 2/3,Harlem,40.80781,-73.9478,Private room,70,30,0,0,1
5828,Sunny apartment in Greenpoint,Greenpoint,40.72926,-73.95642,Private room,135,30,2,0,1
5829,BUDGET PRIVATE ROOM 2 BLOCKS FROM SUBWAY,East Flatbush,40.64748,-73.94642,Private room,43,30,39,131,1
5830,Nice Private Room Near Columbia U.,Morningside Heights,40.80435,-73.96563,Private room,80,30,4,0,1
5831,Private Roof Terrace and Empire State Views,Chelsea,40.74291,-73.9975,Entire home/apt,1000,30,26,322,0
5832,Private room in trendy LES,Lower East Side,40.72184,-73.9868,Private room,80,30,0,0,1
5833,Private Entrance/ Private Bathroom,Bushwick,40.70169,-73.91858,Private room,67,30,130,322,1
5834,Large Room Close to NYC,Sunnyside,40.74447,-73.92547,Private room,50,30,1,0,1
5835,Sunny 1 Bedroom in Brooklyn,Bedford-Stuyvesant,40.68226,-73.95215,Entire home/apt,89,30,12,0,0
5836,"Beautiful, Airy, Minimal Apartment",Bedford-Stuyvesant,40.68244,-73.95753,Private room,69,30,0,0,1
5837,âœ¦Artsy Loft Master Suiteâœ¦Private Bath/High Ceiling,Bedford-Stuyvesant,40.69194,-73.95934,Private room,80,30,52,0,1
5838,"Spacious, 2 Bedroom Bed Stuy home",Bedford-Stuyvesant,40.68831,-73.94081,Entire home/apt,75,30,4,0,0
5839,West Village one bedroom,West Village,40.72975,-74.00243,Entire home/apt,150,30,1,0,0
5840,Bright room in quiet Brooklyn home,Kensington,40.64465,-73.98012,Private room,38,30,1,0,1
5841,Pre-War Apartment By Riverside Park,Morningside Heights,40.8141,-73.96154,Entire home/apt,180,30,0,0,0
5842,Bright bedroom with private bathroom,Crown Heights,40.66732,-73.92937,Private room,75,30,12,0,1
5843,"Bright, Cozy room in Brooklyn",Bedford-Stuyvesant,40.69503,-73.95971,Private room,50,1,309,179,1
5844,Excellent Location Gramercy Studio,Flatiron District,40.74153,-73.98522,Entire home/apt,342,3,124,159,0
5845,BATTERY PARK MANHATTAN APARTMENT!,Battery Park City,40.70963,-74.01779,Entire home/apt,149,30,1,0,0
5846,Manhattan Penthouse 1 Bdrm Apt,Midtown,40.74748,-73.98345,Entire home/apt,239,30,4,0,0
5847,Large Lofted Brooklyn Studio,Bedford-Stuyvesant,40.69527,-73.93746,Entire home/apt,115,30,5,362,0
5848,Williamsburg Crow's Nest,Williamsburg,40.71228,-73.96081,Private room,50,1,2,0,1
5849,Modern Private Room in Meatpacking,West Village,40.73957,-74.00397,Private room,75,30,4,0,1
5850,Huge room in Sunset Park with AC,Borough Park,40.64295,-73.99955,Private room,55,30,0,0,1
5851,Charming & Colorful 1BR in Brooklyn,Gowanus,40.68316,-73.98382,Entire home/apt,103,4,59,9,0
5852,Bedroom in Soho/Nolita Two-bedroom,Nolita,40.72113,-73.99465,Private room,59,30,10,0,1
5853,Artist Apt Room w/ Rooftop,East Village,40.7259,-73.97974,Private room,140,3,65,75,1
5854,"Spacious, Quiet One Bedroom Apt",Crown Heights,40.67032,-73.95565,Entire home/apt,119,30,27,0,0
5855,"Big, cozy & chic! 1BR Apt in Harlem New York City",Harlem,40.80812,-73.95111,Entire home/apt,179,3,269,267,0
5856,Private Cozy Bedroom w Divider Wall,Gramercy,40.73363,-73.98545,Private room,79,30,0,0,1
5857,Great Crown Heights Room (w/ roof!),Crown Heights,40.67234,-73.95294,Private room,45,30,1,0,1
5858,2000 sq/ft AMAZING apt East Village,East Village,40.72642,-73.99025,Entire home/apt,400,30,0,0,0
5859,CHAMBRE BROOKLYN,Clinton Hill,40.69543,-73.96971,Private room,90,30,0,0,1
5860,"Carroll Gardens, 25 ft from F/G",Carroll Gardens,40.68008,-73.99429,Private room,60,30,1,0,1
5861,"Easy Access, Cute Space",Boerum Hill,40.68826,-73.98558,Entire home/apt,157,30,14,337,0
5862,Cozy Brooklyn Bedroom Available,Bedford-Stuyvesant,40.69637,-73.93893,Private room,36,30,0,0,1
5863,Midtown great location private Apt,Midtown,40.75403,-73.96951,Entire home/apt,126,1,335,82,0
5864,Large Bedroom in Kips Bay/Gramercy,Stuyvesant Town,40.73546,-73.97909,Private room,87,30,3,0,1
5865,The Artist's Experience,Hell's Kitchen,40.76467,-73.99121,Private room,130,1,395,336,1
5866,Spacious apt - GREAT location,Midtown,40.75711,-73.96845,Entire home/apt,299,30,7,0,0
5867,Private bedroom in the heart of NYC,Upper East Side,40.76339,-73.96739,Private room,108,1,209,298,1
5868,Bright and Convenient 2 Br,Harlem,40.80193,-73.94982,Entire home/apt,240,30,2,0,0
5869,"Big Sunny Room in BedStuy, Brooklyn",Bedford-Stuyvesant,40.68506,-73.93867,Private room,36,30,6,0,1
5870,Best location in manhattan,Kips Bay,40.74068,-73.98117,Entire home/apt,67,30,1,0,0
5871,Cozy room in Bushwick!,Bushwick,40.70019,-73.92012,Private room,50,30,0,0,1
5872,Spacious Upper West Side Studio,Morningside Heights,40.80231,-73.96118,Entire home/apt,96,30,2,0,0
5873,"Artist/Musician Apartment, All Private. 4 Guests",Bushwick,40.69633,-73.91872,Private room,99,3,160,303,1
5874,Putnam Garden -1 Bedroom Garden Apt,Bedford-Stuyvesant,40.68527,-73.95183,Entire home/apt,145,4,122,343,0
5875,Your Perfect Home Away From Home,Astoria,40.7562,-73.91162,Entire home/apt,60,30,7,0,0
5876,Stylish Uptown 2Bd Family Apt,Washington Heights,40.85123,-73.94331,Entire home/apt,225,30,2,0,0
5877,lovely apartment at central park,Harlem,40.80038,-73.95463,Entire home/apt,130,30,1,0,0
5878,NoMad One Bedroom on Park Ave,Midtown,40.74314,-73.98475,Entire home/apt,175,30,1,0,0
5879,Artsy Duplex in Chelsea w/ Terrace,Chelsea,40.74716,-74.00047,Entire home/apt,250,30,2,0,0
5880,The City Farmhouse APT B **MONTHLY RENTALS**,Astoria,40.75834,-73.91284,Entire home/apt,85,30,70,96,0
5881,Prime Wburg renovated 2 bedroom,Williamsburg,40.71371,-73.96357,Entire home/apt,220,30,0,0,0
5882,MyPlace2Beach,Arverne,40.58957,-73.79093,Entire home/apt,239,2,90,25,0
5883,Cozy and modern studio by the park,Upper East Side,40.77481,-73.94745,Entire home/apt,100,30,0,0,0
5884,Cosy studio in East Village,East Village,40.72609,-73.97967,Entire home/apt,150,30,25,0,0
5885,Midtown West Studio,Hell's Kitchen,40.76449,-73.9934,Entire home/apt,175,30,0,0,0
5886,Bright Comfy Studio!,Upper West Side,40.77545,-73.97884,Private room,180,1,8,0,1
5887,Bright Room in Williamsburg,Williamsburg,40.70875,-73.95033,Private room,80,30,2,0,1
5888,Studio/Brick Wall/Fireplace/Patio,Theater District,40.75995,-73.98617,Entire home/apt,100,30,5,0,0
5889,"Charming, quiet West Village studio with kittens",West Village,40.73558,-74.00479,Entire home/apt,150,5,12,24,0
5890,Sunlit Big 1BR in Williamsburg,Williamsburg,40.71121,-73.94167,Entire home/apt,175,30,11,0,0
5891,Delightful Refuge in Bedstuy,Bedford-Stuyvesant,40.68578,-73.93206,Private room,66,31,26,187,1
5892,Cozy bedroom with full-size bed,Harlem,40.80302,-73.95648,Private room,60,30,2,0,1
5893,Cozy Room in the Heart of Astoria,Astoria,40.76455,-73.91398,Private room,60,30,2,0,1
5894,"Large room, rooftop, queen bed",Lower East Side,40.71513,-73.98725,Private room,50,30,1,0,1
5895,Huge Room in Lower East Side Loft,Lower East Side,40.72076,-73.98602,Private room,80,4,3,0,1
5896,Private Studio in Queens,Maspeth,40.72212,-73.88813,Entire home/apt,71,3,55,165,0
5897,Quiet Room in Harlem Apartment,Harlem,40.82457,-73.94984,Private room,42,30,3,0,1
5898,The perfect nightlife spot,East Village,40.72708,-73.988,Private room,64,5,10,0,1
5899,"Bedroom in Clinton Hill, Brooklyn",Clinton Hill,40.68617,-73.96023,Private room,85,1,14,0,1
5900,Studio Getaway,Jamaica,40.70563,-73.80523,Entire home/apt,155,2,4,179,0
5901,Sunny Private Room by Prospect Park,Prospect-Lefferts Gardens,40.65586,-73.95725,Private room,64,30,3,0,1
5902,Exposed brick Room- Columbus Circle,Hell's Kitchen,40.7699,-73.98985,Private room,120,30,1,0,1
5903,3 Story Artist Townhouse w Backyard Garden,Bedford-Stuyvesant,40.67678,-73.91645,Entire home/apt,195,5,9,104,0
5904,Spacious 1 Bd in Heart of WillyB,Williamsburg,40.71099,-73.95594,Entire home/apt,90,30,6,0,0
5905,Huge Brooklyn Flat by Jefferson L,Bushwick,40.70028,-73.92517,Private room,39,30,1,0,1
