,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
2893,Unfurnished Full room in 3-BR Apt. in North End,North End,42.36427,-71.05406,Private room,52,91,0,364,1
2894,Unfurnished Room in 3-BR Apartment in North End,North End,42.36654,-71.05413,Private room,50,91,0,287,1
2895,Unfurnished Private Room in 3-BR Apt in North End,North End,42.3646,-71.05382,Private room,62,91,0,357,1
2896,Unfurnished Room in North End,North End,42.36659,-71.05559,Private room,57,91,0,359,1
2897,Unfurnished 1 Bedroom Apartment in North End,North End,42.36517,-71.05377,Entire home/apt,114,91,0,330,0
2898,Unfurnished Bright Room in Allston,Allston,42.34972,-71.13428,Private room,28,91,0,364,1
2899,Bright Room in Allston,Allston,42.34951,-71.13622,Private room,47,91,0,291,1
2900,Cozy  2 bedroom in JP,Jamaica Plain,42.31255,-71.1031,Entire home/apt,259,2,1,326,0
2901,Lovely Quiet Condo near VA Hospital,Jamaica Plain,42.32626,-71.10898,Entire home/apt,108,3,14,115,0
2902,Cozy room close to downtown crossing,Dorchester,42.32272,-71.0554,Private room,41,1,12,68,1
2903,A home you will love | 1 BR in Boston,South End,42.34619,-71.0628,Entire home/apt,266,91,0,365,0
2904,A home you will love | 1 BR in Boston,South End,42.34618,-71.06371,Entire home/apt,275,91,0,365,0
2905,A home you will love | 1 BR in Boston,South End,42.34412,-71.06308,Entire home/apt,262,91,0,365,0
2906,A home you will love | Studio in Boston,South End,42.34457,-71.06486,Entire home/apt,236,91,0,365,0
2907,A home you will love | 2 BR in Boston,South End,42.3444,-71.0648,Entire home/apt,327,91,0,365,0
2908,A home you will love | 2 BR in Boston,South End,42.3444,-71.06283,Entire home/apt,327,91,0,365,0
2909,A home you will love | 2 BR in Boston,South End,42.34617,-71.06321,Entire home/apt,334,91,0,365,0
2910,Cozy North End 2BR steps from Harborwalk by Blueground,North End,42.367451,-71.054337,Entire home/apt,205,32,0,326,0
2911,Lovely room in shared home in East Boston,East Boston,42.3796,-71.03436,Private room,47,1,14,356,1
2912,"Dapper Back Bay Studio, w/ Gym, walk to Newbury St. by Blueground",Back Bay,42.34964,-71.07363,Entire home/apt,210,32,0,275,0
2913,Unfurnished Room in Allston,Allston,42.35819,-71.12945,Private room,31,91,0,364,1
2914,Unfurnished Room in Allston,Allston,42.3598,-71.12962,Private room,41,91,0,277,1
2915,Unfurnished Room in Allston,Allston,42.35792,-71.12909,Private room,40,91,0,289,1
2916,Unfurnished Room in Allston,Allston,42.35984,-71.12966,Private room,37,91,0,285,1
2917,Unfurnished Room in Allston,Allston,42.35976,-71.12923,Private room,30,91,0,364,1
2918,Unfurnished Room in 4-BR Apt in Dorchester Center,Dorchester,42.29134,-71.06885,Private room,23,91,0,364,1
2919,Beautiful & Cozy Apartments in Fenway,Fenway,42.34865,-71.10091,Entire home/apt,299,28,0,365,0
2920,Lovely 1BR with Patio,South End,42.33717,-71.07416,Entire home/apt,350,3,4,15,0
2921,Clean apartment home | 1 BR in Boston,Jamaica Plain,42.32864,-71.11231,Entire home/apt,244,91,0,365,0
2922,Renovated 3 Bedroom in Boston—close to the T,Dorchester,42.28843,-71.06945,Entire home/apt,161,1,13,300,0
2923,"Cozy South End Studio near T, Shops + Dining, by Blueground",Roxbury,42.33929,-71.08236,Entire home/apt,153,32,0,220,0
2924,"3-43 Simple Studio, Stay This Fall & Beyond",South End,42.34773,-71.07077,Entire home/apt,98,3,8,220,0
2925,"5-2 Perfect Studio, Affordable & Simple",Bay Village,42.34808,-71.07091,Entire home/apt,128,3,5,67,0
2926,Bright and Modern Luxury Studio,South End,42.34276,-71.07928,Entire home/apt,160,1,10,355,0
2927,Lovely Room in Downtown/TuftsMed/MGH/Back Bay,Beacon Hill,42.35684,-71.07311,Private room,160,29,0,364,1
2928,Entire 4-bedroom apartment in the heart of Boston,Dorchester,42.29832,-71.06427,Entire home/apt,250,1,15,169,0
2929,(63-3) Charming 2bed in Beacon Hill,Beacon Hill,42.35996,-71.06816,Entire home/apt,135,28,4,104,0
2930,(T-2) South End Studio!,South End,42.34088,-71.07728,Entire home/apt,70,1,11,2,0
2931,(W13) NEW! Comfy Studio in Boston's South End,South End,42.33982,-71.07734,Entire home/apt,124,1,9,44,0
2932,(W2) Cute Studio w/Full Kitchen South End!,South End,42.33793,-71.07768,Entire home/apt,118,1,7,55,0
2933,(W1) Studio in the South End! Cozy + Cute!,South End,42.33934,-71.07807,Entire home/apt,126,1,5,69,0
2934,Clean apartment home | Studio in Boston,Jamaica Plain,42.32915,-71.11246,Entire home/apt,210,91,0,365,0
2935,A home you will love | 2 BR in Boston,South End,42.34479,-71.06285,Entire home/apt,346,91,0,365,0
2936,Cozy Room- 5min from BOS Airport,East Boston,42.37386692,-71.03688831,Private room,93,1,0,341,1
2937,A place of your own | Studio in Boston,East Boston,42.36996,-71.04403,Entire home/apt,210,91,0,365,0
2938,Live + Work + Stay + Easy | 1BR in Cambridge,Charlestown,42.37130763,-71.07756529,Entire home/apt,180,92,0,365,0
2939,Cozy apartment for you | 1 BR in Brighton,Brighton,42.36199226,-71.145627,Entire home/apt,251,91,0,365,0
2940,Cozy apartment for you | Studio in Brighton,Brighton,42.3604,-71.14403,Entire home/apt,203,91,0,365,0
2941,Cozy apartment for you | 1 BR in Brighton,Brighton,42.36247,-71.144,Entire home/apt,215,91,0,365,0
2942,Cozy apartment for you | 1 BR in Brighton,Brighton,42.36041,-71.14454,Entire home/apt,220,91,0,365,0
2943,Cozy apartment for you | 2 BR in Brighton,Brighton,42.36063,-71.14415,Entire home/apt,266,91,0,365,0
2944,Prime South End 2BR in Union Park by Blueground,South End,42.3415,-71.07101,Entire home/apt,185,32,0,215,0
2945,100 Pier 4,South Boston Waterfront,42.35164,-71.04458,Entire home/apt,334,92,0,365,0
2946,Executive Suite Loft -  Harvard Allston Campus,Allston,42.36355408,-71.1315102,Entire home/apt,119,1,10,330,0
2947,Right Near Convention Center and Train Station,South Boston,42.34057,-71.05512,Entire home/apt,186,2,17,79,0
2948,Best 3 Bedroom Close To Boston,Roslindale,42.2798,-71.1185,Entire home/apt,199,5,0,75,0
2949,"Stay Tonight & Enjoy Boston, Simple Studio 401",Downtown,42.3553,-71.06309,Entire home/apt,92,3,12,67,0
2950,"407 - One Bedroom By Commons, Walk Score 100+",Downtown,42.35599,-71.06201,Entire home/apt,125,3,5,4,0
2951,Chic & Hip Studio Awaits Your Stay! 1-42,Bay Village,42.34955,-71.06909,Entire home/apt,109,3,7,142,0
2952,Spacious 2BR Near Train | Boston | Evonify,Downtown,42.35172,-71.06517,Entire home/apt,159,1,22,283,0
2953,Remodeled Spacious Apartment in Perfect Location,Allston,42.35041,-71.13014,Entire home/apt,500,2,7,326,0
2954,King Bed & Brand New Bath in the Heart of Downtown,Downtown,42.35437,-71.06206,Entire home/apt,190,3,7,319,0
2955,A home you will love | Studio in Boston,South End,42.34632423,-71.06423072,Entire home/apt,231,91,0,365,0
2956,Spacious master suite near Logan Airport,East Boston,42.39228,-71.00676,Private room,123,1,9,69,1
2957,Copley House - Premium Studio,South End,42.34367,-71.07919,Private room,185,1,2,365,1
2958,"Quiet, top floor, condo, skylights, large windows",Fenway,42.34743,-71.10316,Private room,100,91,0,365,1
2959,(P102) Cute and Cozy 1 bedroom Fenway Park!,Fenway,42.34689,-71.1033,Entire home/apt,105,2,6,52,0
2960,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",South End,42.33840766,-71.07342946,Entire home/apt,211,32,0,283,0
2961,Boston Beacon Hill Charming 4 bed room apt close T,Beacon Hill,42.359,-71.06649,Entire home/apt,126,31,1,357,0
2962,Unfurnished Room in 4-BR Apt in Dorchester Centre,Dorchester,42.2892,-71.06679,Private room,27,91,0,364,1
2963,Unfurnished Room in 4-BR Apt in Dorchester Centre,Dorchester,42.29128,-71.06667,Private room,32,91,0,364,1
2964,Unfurnished Room in 4-BR Apt in Dorchester Centre,Dorchester,42.29006,-71.06881,Private room,33,91,0,364,1
2965,Welcome 2 Beds or One King Bed Sky Blue private Rm,Hyde Park,42.25685,-71.1214,Private room,60,1,14,266,1
2966,Cozy and Clean Private Room in Brighton,Brighton,42.34128,-71.14447,Private room,50,91,0,277,1
2967,Cozy and Clean Private Room in Brighton,Brighton,42.34136,-71.1447,Private room,40,91,0,316,1
2968,Bright Room in Brighton,Brighton,42.34034,-71.14485,Private room,51,91,0,330,1
2969,Clean and Comfy Room in Brighton,Brighton,42.34157,-71.14383,Private room,52,91,0,184,1
2970,A place of your own | Studio in Boston,East Boston,42.37191,-71.04284,Entire home/apt,209,91,0,365,0
2971,Newly renovated 3 bedroom 10 mins from the city,Roxbury,42.3226,-71.09566,Entire home/apt,206,2,1,325,0
2972,Live + Work + Stay + Easy | 2BR in Boston,Dorchester,42.32385,-71.06164,Entire home/apt,302,91,0,365,0
2973,Unfurnished Room in 4-BR Apartment in Brighton,Brighton,42.34017,-71.14311,Private room,47,91,0,295,1
2974,Comfy Unfurnished Room in Brighton,Brighton,42.34108,-71.14501,Private room,42,91,0,291,1
2975,Bright&Clean Unfurnished Room in Dorchester Center,Dorchester,42.28996,-71.0688,Private room,35,91,0,364,1
2976,"Cozy South End Studio near T, Shops + Dining, by Blueground",Roxbury,42.34096,-71.08247,Entire home/apt,152,32,0,232,0
2977,"Entire studio in Hanover, heart of the North End",North End,42.36467,-71.053,Entire home/apt,90,29,1,168,0
2978,"Downtown Studio Apt, near Grocery and Hospitals",Downtown,42.35059,-71.06562,Entire home/apt,95,2,1,74,0
2979,Cozy North End 2BR steps from Harborwalk by Blueground,North End,42.367451,-71.054337,Entire home/apt,203,32,0,315,0
2980,Cozy North End 1BR steps from Harborwalk by Blueground,North End,42.367451,-71.054337,Entire home/apt,147,32,0,318,0
2981,"Stunning Fort Point Studio w/Washer + Dryer, near Seaport by Blueground",South Boston Waterfront,42.34901,-71.049721,Entire home/apt,181,60,0,269,0
2982,Cozy North End 2BR steps from Harborwalk by Blueground,North End,42.367451,-71.054337,Entire home/apt,159,32,0,359,0
2983,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",South End,42.33872,-71.07213,Entire home/apt,201,32,0,330,0
2984,"Cozy Room Single Bed, 32"" SmartTV - WiFi",Roxbury,42.31695,-71.08182,Private room,45,1,17,339,1
2985,Red Oasis Cozy Rm Queen Bed 40” Smart TV - WiFi,Roxbury,42.31887,-71.0805,Private room,50,1,13,351,1
2986,Large Cozy Room Queen Bed 43” Smart TV - WiFi,Roxbury,42.31676,-71.08233,Private room,60,1,9,358,1
2987,Copley Queen - Copley Sq. Hotel,Back Bay,42.34804,-71.07758,Private room,729,1,0,0,1
2988,Cozy Grey Large Rm Queen Bed 45” Smart TV - WiFi,Roxbury,42.31894,-71.08061,Private room,50,1,17,362,1
2989,Live + Work + Stay + Easy | 2BR in Boston,Dorchester,42.32426,-71.06315,Entire home/apt,290,91,0,365,0
2990,345 Harrison,South End,42.34612,-71.06298,Entire home/apt,266,91,0,365,0
2991,A home you will love | 1 BR in Boston,South End,42.34589,-71.06507,Entire home/apt,284,91,0,365,0
2992,Luxury 2bed Apartment steps from Fenway park,Fenway,42.34319,-71.10248,Entire home/apt,349,30,2,349,0
2993,"Walk Everywhere Boston, Heart of Little Italy",North End,42.36743,-71.05543,Entire home/apt,198,1,0,151,0
2994,Unfurnished Room in Brighton,Brighton,42.34243,-71.14131,Private room,35,91,0,364,1
2995,Unfurnished Room in Brighton,Brighton,42.34042,-71.14226,Private room,34,91,0,364,1
2996,Bright and Lovely Room in Brighton,Brighton,42.3424,-71.14317,Private room,55,91,0,319,1
2997,Lovely Unfurnished Room in Brighton,Brighton,42.34201,-71.14144,Private room,35,91,0,364,1
2998,Unfurnished Room in Brighton,Brighton,42.34244,-71.14308,Private room,34,91,0,364,1
2999,ADA Copley Queen - Copley Square Hotel,Back Bay,42.34782,-71.07748,Private room,729,1,0,0,1
3000,"Walk Everywhere Boston, Heart of Little Italy",North End,42.36724,-71.05553,Entire home/apt,311,1,0,162,0
3001,A home you will love | 1 BR in Boston,South End,42.34474,-71.06513,Entire home/apt,279,91,0,365,0
3002,New renovated lovely Boston apartment for rent,Dorchester,42.28766,-71.08116,Entire home/apt,136,2,13,312,0
3003,Cozy Double - Copley Square Hotel,Back Bay,42.34898,-71.07794,Private room,699,1,0,0,1
3004,Copley Double Double - Copley Square Hotel,Back Bay,42.34951,-71.07754,Private room,759,1,0,0,1
3005,Copley King - Copley Square Hotel,Back Bay,42.34748,-71.07794,Private room,749,1,0,0,1
3006,Studio King - Copley Square Hotel,Back Bay,42.34724,-71.07954,Private room,759,1,0,0,1
3007,Corner View Studio King - Copley Square Hotel,Back Bay,42.34751,-71.0796,Private room,769,1,0,0,1
3008,Colorful 3 Bedroom Near Public Transit & Parking,Jamaica Plain,42.31762,-71.11545,Entire home/apt,139,2,1,23,0
3009,Unfurnished Private Room in Allston,Allston,42.35623,-71.13231,Private room,33,91,0,364,1
3010,Unfurnished Private Room in Allston,Allston,42.35468,-71.13097,Private room,31,91,0,364,1
3011,Private Unfurnished Room in Allston,Allston,42.35679,-71.13062,Private room,41,91,0,336,1
3012,(MB5) 2BR Back Bay Beauty!,Back Bay,42.35316,-71.08049,Entire home/apt,199,2,2,197,0
3013,Live + Work + Stay + Easy | 2BR in Boston,Dorchester,42.32373,-71.06294,Entire home/apt,297,91,0,365,0
3014,🎖The Ashmont Duplex | Close to Subway + Downtown,Dorchester,42.28958,-71.06748,Entire home/apt,320,2,0,63,0
3015,1 Bedroom Condo in Boston/South End,South End,42.34417,-71.07051,Entire home/apt,175,3,0,94,0
3016,Lovely 2 bedroom condo 5 mins from downtown,Roxbury,42.33148,-71.08384,Entire home/apt,350,1,5,321,0
3017,Awesome studio in South End with wifi and parking,South End,42.34267,-71.08071,Entire home/apt,157,1,11,280,0
3018,"JP, Central Location, 3, Bedrooms, Stay NOW!",Jamaica Plain,42.31821,-71.11344,Entire home/apt,261,3,5,141,0
3019,Unfurnished Room in Allston,Allston,42.35294,-71.12661,Private room,28,91,0,364,1
3020,Spacious sunny room 5 minutes walking to JFK/UMASS,Dorchester,42.32244,-71.05711,Private room,45,1,10,74,1
3021,Unfurnished Room in Allston,Allston,42.35254,-71.12673,Private room,31,91,0,364,1
3022,Bright Room in Allston,Allston,42.35124,-71.12701,Private room,52,91,0,322,1
3023,Modern Room in Allston,Allston,42.35171,-71.12833,Private room,37,91,0,364,1
3024,Private Room in Brighton,Brighton,42.3491,-71.14748,Private room,42,91,0,364,1
3025,Unfurnished Room in Savin Hill,Dorchester,42.30971,-71.06323,Private room,26,91,0,364,1
3026,Bright Room in Savin Hill,Dorchester,42.31145,-71.06359,Private room,34,91,0,364,1
3027,Private Unfurnished Room in Savin Hill,Dorchester,42.30942,-71.06364,Private room,27,91,0,364,1
3028,Private Unfurnished Room in Savin Hill,Dorchester,42.31008,-71.06337,Private room,24,91,0,196,1
3029,A home you will love | 1 BR in Boston,South End,42.34633,-71.06459,Entire home/apt,245,91,0,365,0
3030,Private comfy room Harvard/BU/Charles River/MIT,Allston,42.35923,-71.12358,Private room,99,1,9,53,1
3031,Private Unfurnished Room in Allston,Allston,42.3589,-71.13087,Private room,27,91,0,364,1
3032,Private Room in Allston,Allston,42.35877,-71.13124,Private room,38,91,0,364,1
3033,Unfurnished Room in Allston,Allston,42.35898,-71.13002,Private room,41,91,0,338,1
3034,Unfurnished Room in Allston,Allston,42.35672,-71.13095,Private room,33,91,0,364,1
3035,"Modern Studio near MGH, low density area",Beacon Hill,42.35808,-71.06379,Entire home/apt,127,2,4,326,0
3036,Secure and Spacious Private Room with Queen Bed,Roxbury,42.32806,-71.08923,Private room,55,2,5,351,1
3037,Stylish Room in Newly Furnished Apt,Roxbury,42.32754,-71.09059,Private room,45,2,4,322,1
3038,Newly Furnished Private Bedroom in Shared Apt,Roxbury,42.32588,-71.09076,Private room,45,2,1,357,1
3039,Private spacious room Harvard/BU/Charles River/MIT,Allston,42.36087,-71.12528,Private room,104,1,5,53,1
3040,Private cozy room Harvard/BU/Charles River/MIT,Allston,42.36107,-71.12337,Private room,94,1,5,53,1
3041,Downtown Xing | Lots of Light | Monthly Discounts,Downtown,42.35565,-71.06128,Entire home/apt,458,3,5,155,0
3042,Large Ceilings | Centrally Located 4bed 2bath,Downtown,42.35394,-71.0611,Entire home/apt,379,3,14,142,0
3043,Almost there!  4bed 2bath Apartment in Downtown,Downtown,42.35595,-71.06099,Entire home/apt,479,3,8,111,0
3044,"Charming Dorchester/Milton 1BR next to Milton T stop, by Blueground",Mattapan,42.27101161,-71.06872503,Entire home/apt,169,32,0,290,0
3045,Luxury Apartment Brighton w/ AmazingView and Gym,Brighton,42.34876,-71.14663,Private room,136,1,5,312,1
3046,"2 bedroom unit in Boston, 7 minutes walk to T",Dorchester,42.3209,-71.05746,Entire home/apt,123,31,0,364,0
3047,Amazing Location in Little Italy with Roof Deck,North End,42.36841,-71.05425,Entire home/apt,279,2,0,291,0
3048,Private  Bedroom with Private Bathroom-train&buses,West Roxbury,42.27867,-71.15988,Private room,65,2,4,362,1
3049,Private Room in Allston,Brighton,42.34669,-71.13701,Private room,58,91,0,364,1
3050,Unfurnished Room in Allston,Allston,42.34868,-71.13873,Private room,34,91,0,364,1
3051,Unfurnished Room in Allston,Allston,42.3514,-71.13082,Private room,44,91,0,328,1
3052,Private Room in Dorchester - Fields Corner West,Dorchester,42.30613,-71.07044,Private room,42,91,0,364,1
3053,Classic Victorian Apt in Historic Uphams Corner,Dorchester,42.31313,-71.06588,Entire home/apt,163,1,6,324,0
3054,Unfurnished Private Room in Allston,Allston,42.35209,-71.13241,Private room,36,91,0,364,1
3055,"Trendy Brighton 1BR w/ W/D, Gym, near T, Shops + Dining, by Blueground",Brighton,42.34835027,-71.14490712,Entire home/apt,208,32,0,262,0
3056,Cozy North End 1BR steps from Harborwalk by Blueground,North End,42.367451,-71.054337,Entire home/apt,110,32,0,365,0
3057,Charming North End 2BR on Salem Street by Blueground,North End,42.36557,-71.05639,Entire home/apt,203,32,0,318,0
3058,Unfurnished Room in Dorchester - Fields Corner,Dorchester,42.30573,-71.07014,Private room,29,91,0,364,1
3059,Unfurnished Room in Dorchester - Fields Corner,Dorchester,42.3074,-71.07036,Private room,27,91,0,364,1
3060,Unfurnished Room in Dorchester - Fields Corner,Dorchester,42.30795,-71.06985,Private room,30,91,0,364,1
3061,Charming North End 2BR on Salem Street by Blueground,North End,42.36364,-71.05476,Entire home/apt,204,32,0,309,0
3062,Charming North End 2BR on Salem Street by Blueground,North End,42.36355,-71.05625,Entire home/apt,211,32,0,291,0
3063,(3/3) Lovely private Room in the heart of Brighton,Brighton,42.34384,-71.14559,Private room,89,1,0,174,1
3064,Stunning City view huge apt in Back Bay Boston,Back Bay,42.3473,-71.07891,Entire home/apt,356,30,0,89,0
3065,Private Room in Upham's Corner,Dorchester,42.32,-71.06418,Private room,42,91,0,364,1
3066,Private Unfurnished Room in Upham's Corner,Dorchester,42.32089,-71.06538,Private room,28,91,0,364,1
3067,Private Unfurnished Room in Upham's Corner,Dorchester,42.32095,-71.06594,Private room,31,91,0,364,1
3068,Private Unfurnished Room in Upham's Corner,Dorchester,42.31914,-71.06427,Private room,34,91,0,364,1
3069,Stunning Nubian Sq Victorian | Mins to Downtown,Roxbury,42.32613,-71.0868,Entire home/apt,165,2,3,15,0
3070,"Well-located South Boston 1BR on East Broadway, by Blueground",South Boston,42.335686,-71.042847,Entire home/apt,146,32,0,317,0
3071,Convenient / Modern 1 Brm Condo by Logan Airport,East Boston,42.36914997,-71.03357373,Entire home/apt,128,1,0,316,0
3072,"Water view 1BD/1BA condo, minutes from airport!",East Boston,42.37089,-71.04161,Entire home/apt,125,1,0,2,0
3073,(2/1) Lovely private Room in the heart of Brighton,Brighton,42.3438,-71.14673,Private room,90,1,1,350,1
3074,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #5,Dorchester,42.32084,-71.05558,Private room,60,30,0,179,1
3075,(2/3) Lovely private Room in the heart of Brighton,Brighton,42.34206,-71.14694,Private room,95,1,4,357,1
3076,(2/4) Lovely private Room in the heart of Brighton,Brighton,42.3437,-71.14678,Private room,100,1,5,365,1
3077,"Fully furnished room, easy commute to Longwood Med",Jamaica Plain,42.318,-71.10839,Private room,43,91,0,175,1
3078,Luxury beautiful 3 bedroom apartment in Boston,Dorchester,42.32513,-71.06167,Entire home/apt,289,4,1,328,0
3079,Charming 1 BR apartment in Historic Bay Village,Bay Village,42.34813,-71.06964,Entire home/apt,170,1,8,57,0
3080,(2/2) Lovely private Room in the heart of Brighton,Brighton,42.34183,-71.14502,Private room,114,1,3,333,1
3081,Longwood/Fenway Cozy Studio,Mission Hill,42.33252,-71.10491,Entire home/apt,118,2,0,61,0
3082,Sunny Fenway/Longwood Studio,Mission Hill,42.33404674,-71.10546073,Entire home/apt,111,2,0,61,0
3083,Efficiency Apartment - Longwood/Fenway,Mission Hill,42.33379568,-71.10708788,Entire home/apt,82,2,0,68,0
3084,(3/1) Lovely private Room in the heart of Brighton,Brighton,42.34313,-71.14519,Private room,90,1,1,354,1
3085,(3/2) Lovely private Room in the heart of Brighton,Brighton,42.34176,-71.14578,Private room,89,1,0,360,1
3086,Furnished Room in Brighton Location,Brighton,42.35456,-71.14415,Private room,69,91,0,364,1
3087,Furnished Room in Brighton Location,Brighton,42.34014,-71.14215,Private room,55,91,0,364,1
3088,Furnished Room in Allston Location,Allston,42.35645,-71.13233,Private room,54,91,0,364,1
3089,Spectacular views in a spacious Beacon Hill 2bd2ba,Beacon Hill,42.35933,-71.06307,Entire home/apt,310,29,0,259,0
3090,A place of your own | 1BR in Boston,East Boston,42.37036,-71.0429,Entire home/apt,211,91,0,365,0
3091,Bright & Spacious Private Room w/ Shared BTH,Brighton,42.36023,-71.14478,Private room,52,2,0,355,1
3092,Newly renovated South Boston 2BR by Blueground,South Boston,42.335663,-71.051674,Entire home/apt,153,32,0,354,0
3093,"Spacious 2 bed, 2min to highway, 10min to downtown",Dorchester,42.28399,-71.05981,Entire home/apt,90,30,0,78,0
3094,Cozy Boston Escape | Near T,Dorchester,42.31467,-71.05538,Entire home/apt,421,1,0,325,0
3095,Sunny Treetop Getaway | Near T,Dorchester,42.31464,-71.05512,Entire home/apt,392,1,2,295,0
3096,Back Bay One Bedroom in Prime Location,Back Bay,42.34516018,-71.08558942,Entire home/apt,135,32,0,359,0
3097,Newly renovated South Boston 2BR by Blueground,South Boston,42.335579,-71.051636,Entire home/apt,219,32,0,320,0
3098,Newly renovated South Boston 2BR by Blueground,South Boston,42.335579,-71.051636,Entire home/apt,225,32,0,273,0
3099,"Luxury South End 1BR w. W/D and Gym, by Blueground",South End,42.338558,-71.069069,Entire home/apt,221,32,0,292,0
3100,Unfurnished Room in Allston,Allston,42.34842,-71.1359,Private room,27,91,0,364,1
3101,(3/4) lovely private room in the heart of Brighton,Brighton,42.34154,-71.14639,Private room,89,1,0,175,1
3102,Spacious Back Bay Condo with Great Amenities!,Back Bay,42.3441,-71.08132,Entire home/apt,386,1,1,347,0
3103,Gorgeous Apt With Dedicated Flex-cation Office Space!,Back Bay,42.34333,-71.08273,Entire home/apt,251,1,0,349,0
3104,"Bright Condo, Plenty of Room, Sleeps Upto 8",Back Bay,42.34393,-71.08124,Entire home/apt,266,1,0,230,0
3105,One Private Bedroom in Seaport,South Boston Waterfront,42.35512,-71.04556,Private room,200,90,0,362,1
3106,"Beautiful, fully equipped, luxury condo!",Back Bay,42.34538,-71.0813,Entire home/apt,262,1,0,300,0
3107,Upscale Apt with Private Work From Anywhere Office,Back Bay,42.3454,-71.08142,Entire home/apt,263,1,0,350,0
3108,Clean apartment home | 2 BR in Boston,Jamaica Plain,42.32846,-71.11215,Entire home/apt,209,91,0,365,0
3109,(W-14) Newly Styled South End Studio,South End,42.33827,-71.07616,Entire home/apt,126,1,4,49,0
3110,Airy 1-Bedroom Conveniently Located to JFK/Umass!,Dorchester,42.3166,-71.05445,Private room,99,2,0,356,1
3111,Sonder | No. 284 Back Bay | Queen Room,Back Bay,42.35087,-71.08365,Private room,137,2,4,336,1
3112,Sonder | No. 284 Back Bay | King Room,Back Bay,42.34994,-71.08552,Private room,173,2,0,348,1
3113,Sonder | No. 284 Back Bay | Stellar Queen Room w/ Balcony,Back Bay,42.34993,-71.08579,Private room,613,2,0,348,1
3114,Sonder | No. 284 Back Bay | Ground-Level Queen Room,Back Bay,42.34999,-71.08555,Private room,140,2,0,342,1
3115,Sonder | No. 284 Back Bay | Queen Suite,Back Bay,42.35,-71.08574,Private room,322,2,3,336,1
3116,Sonder | No. 284 Back Bay | Superior Queen Room,Back Bay,42.34947,-71.08357,Private room,143,2,0,348,1
3117,Sonder | No. 284 Back Bay | Accessible Queen Room,Back Bay,42.34935,-71.08364,Private room,146,2,0,342,1
3118,Upscale Apt with everything you need!,Back Bay,42.34338,-71.08294,Entire home/apt,324,1,2,317,0
3119,Brighton: Comfortable Living in Full Furnished Apt,Brighton,42.36011,-71.14309,Private room,65,2,4,352,1
3120,Private Room w/ twin Alcove near Charles River,Brighton,42.36234,-71.14451,Private room,79,2,1,354,1
3121,"Large Room w/ Bath in Furnished Apt, good Wifi!",Brighton,42.36038,-71.14319,Private room,53,2,0,341,1
3122,Sunlit Corner Room in Shared Apt Near Everything,Brighton,42.36052,-71.14452,Private room,67,2,2,358,1
3123,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",South End,42.337639,-71.072479,Entire home/apt,196,32,0,345,0
3124,"Prime South End 1BR w. Gym near restaurants and BUMC, by Blueground",South End,42.33685233,-71.07356135,Entire home/apt,106,32,0,361,0
3125,Private Entry Room w/Kitchen right off Newbury St.,Back Bay,42.35034,-71.08385,Private room,116,1,2,157,1
3126,"Large 4 Bedroom apartments, 3RD FL (Brighton)",Brighton,42.34189,-71.14674,Entire home/apt,657,1,1,173,0
3127,2BR Comfy Yacht - Heat & A/C - Walk to North End,Charlestown,42.375179,-71.048897,Entire home/apt,124,1,10,265,0
3128,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",West End,42.364967,-71.068871,Entire home/apt,208,32,0,355,0
3129,"Lovely Spacious Beacon Hill 1BR w/Views, Gym by Blueground",West End,42.364967,-71.068871,Entire home/apt,228,32,0,243,0
3130,Awesome studio in South End with wifi and parking,South End,42.34272,-71.08011,Entire home/apt,157,1,4,280,0
3131,(W8) Cute Studio Boston's South End,South End,42.33962,-71.07624,Entire home/apt,99,1,1,41,0
3132,(W11) Studio in Boston's South End,South End,42.33952,-71.07766,Entire home/apt,126,1,0,1,0
3133,Brand New 2 BR | 1 BA in So. BOS #1,South Boston,42.33488,-71.04432,Entire home/apt,183,10,1,135,0
3134,"Adorable private suite with a private entrance and bathroom close to Downtown, Seaport District and The BCEC",South Boston,42.3381,-71.04014,Entire home/apt,78,1,6,240,0
3135,(NF2) Beautiful Back Bay living!,Back Bay,42.34974,-71.08624,Entire home/apt,145,1,0,35,0
3136,"(NR2) Spacious Patio, Cozy Studio!",Back Bay,42.34958,-71.08509,Entire home/apt,120,1,3,40,0
3137,(NR3) Clean and Comfortable Studio,Back Bay,42.34896,-71.08641,Entire home/apt,128,1,2,40,0
3138,(CW1) Crisp Clean Cool Back Bay Studio!,Fenway,42.34753,-71.08911,Entire home/apt,96,1,0,47,0
3139,"(NF3) Best Location, Back Bay!",Back Bay,42.34754,-71.08574,Entire home/apt,133,1,0,50,0
3140,Brand New East Boston 1BR with Water Views,East Boston,42.38614,-71.00866,Entire home/apt,193,9,1,72,0
3141,"(KA) Brand New! Back Bay, Kennmore Sq!",Fenway,42.34915,-71.09402,Entire home/apt,103,1,2,57,0
